cleaning log files...
loading spack
loading fdapde_devel environment
Eigen library found at /home/u10656115/.spack/packages/linux-cascadelake/eigen-3.4.0-hklx4lp26fdlaepysl2vcl6zyvtf5cag
compiling...
launching executable...
n_obs_per_clust: 20
n_clust:         3
N:               10
seed:            42
create directory per output
11 1
caricati dati 
creati spazi, dist and init
distanza ck:2 i:58 vale=2.18858 , best dist:2.22677
distanza ck:0 i:59 vale=2.26768 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.20565 , best dist:2.26768
distanza ck:2 i:59 vale=2.16701 , best dist:2.20565
fine step assegnazione it2
2d_st_regk/vicini_7: kmeans execution completed in 2 iterations (max=25), time (reg-kmeans jb, distnza ST no Kron):307.343s
regolarizza centroidi iniziali
step assegnazione it0
distanza ck:0 i:0 vale=1.90393 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.29124 , best dist:1.90393
distanza ck:2 i:0 vale=2.33923 , best dist:1.90393
distanza ck:0 i:1 vale=2.25528 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.2709 , best dist:2.25528
distanza ck:2 i:1 vale=2.34049 , best dist:2.25528
distanza ck:0 i:2 vale=2.2303 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.26198 , best dist:2.2303
distanza ck:2 i:2 vale=2.32488 , best dist:2.2303
distanza ck:0 i:3 vale=2.21565 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.24614 , best dist:2.21565
distanza ck:2 i:3 vale=2.29265 , best dist:2.21565
distanza ck:0 i:4 vale=2.24315 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.29699 , best dist:2.24315
distanza ck:2 i:4 vale=2.33101 , best dist:2.24315
distanza ck:0 i:5 vale=2.27654 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.29296 , best dist:2.27654
distanza ck:2 i:5 vale=2.34791 , best dist:2.27654
distanza ck:0 i:6 vale=2.2673 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.28489 , best dist:2.2673
distanza ck:2 i:6 vale=2.34619 , best dist:2.2673
distanza ck:0 i:7 vale=2.2226 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.25487 , best dist:2.2226
distanza ck:2 i:7 vale=2.30073 , best dist:2.2226
distanza ck:0 i:8 vale=2.24527 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.27085 , best dist:2.24527
distanza ck:2 i:8 vale=2.32675 , best dist:2.24527
distanza ck:0 i:9 vale=2.23668 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.2836 , best dist:2.23668
distanza ck:2 i:9 vale=2.32794 , best dist:2.23668
distanza ck:0 i:10 vale=2.2657 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.29119 , best dist:2.2657
distanza ck:2 i:10 vale=2.33959 , best dist:2.2657
distanza ck:0 i:11 vale=2.24917 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.25864 , best dist:2.24917
distanza ck:2 i:11 vale=2.32309 , best dist:2.24917
distanza ck:0 i:12 vale=2.23068 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.26774 , best dist:2.23068
distanza ck:2 i:12 vale=2.31465 , best dist:2.23068
distanza ck:0 i:13 vale=2.26986 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.30453 , best dist:2.26986
distanza ck:2 i:13 vale=2.34344 , best dist:2.26986
distanza ck:0 i:14 vale=2.26008 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.2722 , best dist:2.26008
distanza ck:2 i:14 vale=2.32036 , best dist:2.26008
distanza ck:0 i:15 vale=2.225 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.23951 , best dist:2.225
distanza ck:2 i:15 vale=2.29725 , best dist:2.225
distanza ck:0 i:16 vale=2.25331 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.27578 , best dist:2.25331
distanza ck:2 i:16 vale=2.35521 , best dist:2.25331
distanza ck:0 i:17 vale=2.2098 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.22791 , best dist:2.2098
distanza ck:2 i:17 vale=2.26963 , best dist:2.2098
distanza ck:0 i:18 vale=2.25355 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.28056 , best dist:2.25355
distanza ck:2 i:18 vale=2.32059 , best dist:2.25355
distanza ck:0 i:19 vale=2.24638 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.29412 , best dist:2.24638
distanza ck:2 i:19 vale=2.33567 , best dist:2.24638
distanza ck:0 i:20 vale=2.2828 , best dist:1.79769e+308
distanza ck:1 i:20 vale=1.89112 , best dist:2.2828
distanza ck:2 i:20 vale=2.2545 , best dist:1.89112
distanza ck:0 i:21 vale=2.29277 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.25824 , best dist:2.29277
distanza ck:2 i:21 vale=2.27313 , best dist:2.25824
distanza ck:0 i:22 vale=2.28006 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.24953 , best dist:2.28006
distanza ck:2 i:22 vale=2.26177 , best dist:2.24953
distanza ck:0 i:23 vale=2.25324 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.23497 , best dist:2.25324
distanza ck:2 i:23 vale=2.24111 , best dist:2.23497
distanza ck:0 i:24 vale=2.2784 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.24153 , best dist:2.2784
distanza ck:2 i:24 vale=2.25235 , best dist:2.24153
distanza ck:0 i:25 vale=2.27214 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.24634 , best dist:2.27214
distanza ck:2 i:25 vale=2.24811 , best dist:2.24634
distanza ck:0 i:26 vale=2.28498 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.23094 , best dist:2.28498
distanza ck:2 i:26 vale=2.24382 , best dist:2.23094
distanza ck:0 i:27 vale=2.27897 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.23833 , best dist:2.27897
distanza ck:2 i:27 vale=2.24202 , best dist:2.23833
distanza ck:0 i:28 vale=2.26464 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.23964 , best dist:2.26464
distanza ck:2 i:28 vale=2.25056 , best dist:2.23964
distanza ck:0 i:29 vale=2.27521 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.24268 , best dist:2.27521
distanza ck:2 i:29 vale=2.25879 , best dist:2.24268
distanza ck:0 i:30 vale=2.28557 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.26688 , best dist:2.28557
distanza ck:2 i:30 vale=2.25982 , best dist:2.26688
distanza ck:0 i:31 vale=2.27829 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.24001 , best dist:2.27829
distanza ck:2 i:31 vale=2.25271 , best dist:2.24001
distanza ck:0 i:32 vale=2.2608 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.23722 , best dist:2.2608
distanza ck:2 i:32 vale=2.24495 , best dist:2.23722
distanza ck:0 i:33 vale=2.30201 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.263 , best dist:2.30201
distanza ck:2 i:33 vale=2.2777 , best dist:2.263
distanza ck:0 i:34 vale=2.27444 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.25257 , best dist:2.27444
distanza ck:2 i:34 vale=2.26611 , best dist:2.25257
distanza ck:0 i:35 vale=2.25775 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.22804 , best dist:2.25775
distanza ck:2 i:35 vale=2.23906 , best dist:2.22804
distanza ck:0 i:36 vale=2.27694 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.24585 , best dist:2.27694
distanza ck:2 i:36 vale=2.27012 , best dist:2.24585
distanza ck:0 i:37 vale=2.29698 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.24823 , best dist:2.29698
distanza ck:2 i:37 vale=2.2473 , best dist:2.24823
distanza ck:0 i:38 vale=2.29372 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.25997 , best dist:2.29372
distanza ck:2 i:38 vale=2.2856 , best dist:2.25997
distanza ck:0 i:39 vale=2.28356 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.25644 , best dist:2.28356
distanza ck:2 i:39 vale=2.27049 , best dist:2.25644
distanza ck:0 i:40 vale=2.35504 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.27966 , best dist:2.35504
distanza ck:2 i:40 vale=1.90676 , best dist:2.27966
distanza ck:0 i:41 vale=2.35052 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.26727 , best dist:2.35052
distanza ck:2 i:41 vale=2.22197 , best dist:2.26727
distanza ck:0 i:42 vale=2.37943 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.3015 , best dist:2.37943
distanza ck:2 i:42 vale=2.24987 , best dist:2.3015
distanza ck:0 i:43 vale=2.36581 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.30638 , best dist:2.36581
distanza ck:2 i:43 vale=2.26682 , best dist:2.30638
distanza ck:0 i:44 vale=2.34956 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.29245 , best dist:2.34956
distanza ck:2 i:44 vale=2.23235 , best dist:2.29245
distanza ck:0 i:45 vale=2.36031 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.29143 , best dist:2.36031
distanza ck:2 i:45 vale=2.23554 , best dist:2.29143
distanza ck:0 i:46 vale=2.32744 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.27325 , best dist:2.32744
distanza ck:2 i:46 vale=2.2252 , best dist:2.27325
distanza ck:0 i:47 vale=2.34507 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.26617 , best dist:2.34507
distanza ck:2 i:47 vale=2.22386 , best dist:2.26617
distanza ck:0 i:48 vale=2.33553 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.27203 , best dist:2.33553
distanza ck:2 i:48 vale=2.20275 , best dist:2.27203
distanza ck:0 i:49 vale=2.34554 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.27118 , best dist:2.34554
distanza ck:2 i:49 vale=2.23349 , best dist:2.27118
distanza ck:0 i:50 vale=2.37152 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.27501 , best dist:2.37152
distanza ck:2 i:50 vale=2.2533 , best dist:2.27501
distanza ck:0 i:51 vale=2.35857 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.31078 , best dist:2.35857
distanza ck:2 i:51 vale=2.26565 , best dist:2.31078
distanza ck:0 i:52 vale=2.34828 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.28396 , best dist:2.34828
distanza ck:2 i:52 vale=2.25815 , best dist:2.28396
distanza ck:0 i:53 vale=2.37446 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.29305 , best dist:2.37446
distanza ck:2 i:53 vale=2.24257 , best dist:2.29305
distanza ck:0 i:54 vale=2.33031 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.25315 , best dist:2.33031
distanza ck:2 i:54 vale=2.21316 , best dist:2.25315
distanza ck:0 i:55 vale=2.34967 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.27808 , best dist:2.34967
distanza ck:2 i:55 vale=2.25203 , best dist:2.27808
distanza ck:0 i:56 vale=2.33384 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.2702 , best dist:2.33384
distanza ck:2 i:56 vale=2.21887 , best dist:2.2702
distanza ck:0 i:57 vale=2.34541 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.2729 , best dist:2.34541
distanza ck:2 i:57 vale=2.22447 , best dist:2.2729
distanza ck:0 i:58 vale=2.33397 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.27285 , best dist:2.33397
distanza ck:2 i:58 vale=2.2417 , best dist:2.27285
distanza ck:0 i:59 vale=2.35396 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.28394 , best dist:2.35396
distanza ck:2 i:59 vale=2.2258 , best dist:2.28394
fine step assegnazione it0
ricalcolo centroidi come medi in it0
ricalcolati centroidi, fare smoot iter0
finito smoot centroidi e quindi fine iter0
membri ad iter0: 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 2 , 1 , 1 , 1 , 1 , 1 , 1 , 2 , 1 , 1 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 
step assegnazione it1
distanza ck:0 i:0 vale=2.16569 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.21376 , best dist:2.16569
distanza ck:2 i:0 vale=2.27584 , best dist:2.16569
distanza ck:0 i:1 vale=2.16485 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.20559 , best dist:2.16485
distanza ck:2 i:1 vale=2.26595 , best dist:2.16485
distanza ck:0 i:2 vale=2.14537 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.19064 , best dist:2.14537
distanza ck:2 i:2 vale=2.25069 , best dist:2.14537
distanza ck:0 i:3 vale=2.13066 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.17131 , best dist:2.13066
distanza ck:2 i:3 vale=2.22571 , best dist:2.13066
distanza ck:0 i:4 vale=2.15765 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.20329 , best dist:2.15765
distanza ck:2 i:4 vale=2.25832 , best dist:2.15765
distanza ck:0 i:5 vale=2.19006 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.22543 , best dist:2.19006
distanza ck:2 i:5 vale=2.27379 , best dist:2.19006
distanza ck:0 i:6 vale=2.1721 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.21711 , best dist:2.1721
distanza ck:2 i:6 vale=2.27774 , best dist:2.1721
distanza ck:0 i:7 vale=2.13353 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.16987 , best dist:2.13353
distanza ck:2 i:7 vale=2.2286 , best dist:2.13353
distanza ck:0 i:8 vale=2.15622 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.19392 , best dist:2.15622
distanza ck:2 i:8 vale=2.24792 , best dist:2.15622
distanza ck:0 i:9 vale=2.14844 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.19478 , best dist:2.14844
distanza ck:2 i:9 vale=2.25474 , best dist:2.14844
distanza ck:0 i:10 vale=2.17273 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.21216 , best dist:2.17273
distanza ck:2 i:10 vale=2.26994 , best dist:2.17273
distanza ck:0 i:11 vale=2.1625 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.20084 , best dist:2.1625
distanza ck:2 i:11 vale=2.25974 , best dist:2.1625
distanza ck:0 i:12 vale=2.14608 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.18468 , best dist:2.14608
distanza ck:2 i:12 vale=2.23793 , best dist:2.14608
distanza ck:0 i:13 vale=2.17637 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.21806 , best dist:2.17637
distanza ck:2 i:13 vale=2.27013 , best dist:2.17637
distanza ck:0 i:14 vale=2.15813 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.19306 , best dist:2.15813
distanza ck:2 i:14 vale=2.24806 , best dist:2.15813
distanza ck:0 i:15 vale=2.13911 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.17285 , best dist:2.13911
distanza ck:2 i:15 vale=2.22423 , best dist:2.13911
distanza ck:0 i:16 vale=2.16726 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.21161 , best dist:2.16726
distanza ck:2 i:16 vale=2.27293 , best dist:2.16726
distanza ck:0 i:17 vale=2.11277 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.14897 , best dist:2.11277
distanza ck:2 i:17 vale=2.20465 , best dist:2.11277
distanza ck:0 i:18 vale=2.15887 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.19687 , best dist:2.15887
distanza ck:2 i:18 vale=2.25135 , best dist:2.15887
distanza ck:0 i:19 vale=2.16652 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.20918 , best dist:2.16652
distanza ck:2 i:19 vale=2.26865 , best dist:2.16652
distanza ck:0 i:20 vale=2.20306 , best dist:1.79769e+308
distanza ck:1 i:20 vale=2.15363 , best dist:2.20306
distanza ck:2 i:20 vale=2.19856 , best dist:2.15363
distanza ck:0 i:21 vale=2.20866 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.1704 , best dist:2.20866
distanza ck:2 i:21 vale=2.2083 , best dist:2.1704
distanza ck:0 i:22 vale=2.20126 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.15328 , best dist:2.20126
distanza ck:2 i:22 vale=2.18993 , best dist:2.15328
distanza ck:0 i:23 vale=2.17757 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.13901 , best dist:2.17757
distanza ck:2 i:23 vale=2.181 , best dist:2.13901
distanza ck:0 i:24 vale=2.18865 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.14696 , best dist:2.18865
distanza ck:2 i:24 vale=2.18502 , best dist:2.14696
distanza ck:0 i:25 vale=2.20379 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.15519 , best dist:2.20379
distanza ck:2 i:25 vale=2.19268 , best dist:2.15519
distanza ck:0 i:26 vale=2.19742 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.15296 , best dist:2.19742
distanza ck:2 i:26 vale=2.18955 , best dist:2.15296
distanza ck:0 i:27 vale=2.18752 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.14421 , best dist:2.18752
distanza ck:2 i:27 vale=2.17792 , best dist:2.14421
distanza ck:0 i:28 vale=2.19425 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.15014 , best dist:2.19425
distanza ck:2 i:28 vale=2.1822 , best dist:2.15014
distanza ck:0 i:29 vale=2.19874 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.15472 , best dist:2.19874
distanza ck:2 i:29 vale=2.19091 , best dist:2.15472
distanza ck:0 i:30 vale=2.20944 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.18135 , best dist:2.20944
distanza ck:2 i:30 vale=2.17866 , best dist:2.18135
distanza ck:0 i:31 vale=2.18983 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.14855 , best dist:2.18983
distanza ck:2 i:31 vale=2.18234 , best dist:2.14855
distanza ck:0 i:32 vale=2.17876 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.13876 , best dist:2.17876
distanza ck:2 i:32 vale=2.1734 , best dist:2.13876
distanza ck:0 i:33 vale=2.2159 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.17257 , best dist:2.2159
distanza ck:2 i:33 vale=2.20703 , best dist:2.17257
distanza ck:0 i:34 vale=2.2037 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.16552 , best dist:2.2037
distanza ck:2 i:34 vale=2.19957 , best dist:2.16552
distanza ck:0 i:35 vale=2.18052 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.13708 , best dist:2.18052
distanza ck:2 i:35 vale=2.16912 , best dist:2.13708
distanza ck:0 i:36 vale=2.20714 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.1615 , best dist:2.20714
distanza ck:2 i:36 vale=2.199 , best dist:2.1615
distanza ck:0 i:37 vale=2.20365 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.1738 , best dist:2.20365
distanza ck:2 i:37 vale=2.17295 , best dist:2.1738
distanza ck:0 i:38 vale=2.22116 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.17392 , best dist:2.22116
distanza ck:2 i:38 vale=2.20386 , best dist:2.17392
distanza ck:0 i:39 vale=2.20584 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.16206 , best dist:2.20584
distanza ck:2 i:39 vale=2.19645 , best dist:2.16206
distanza ck:0 i:40 vale=2.28086 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.21022 , best dist:2.28086
distanza ck:2 i:40 vale=2.16831 , best dist:2.21022
distanza ck:0 i:41 vale=2.26036 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.1872 , best dist:2.26036
distanza ck:2 i:41 vale=2.14517 , best dist:2.1872
distanza ck:0 i:42 vale=2.28467 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.21355 , best dist:2.28467
distanza ck:2 i:42 vale=2.16761 , best dist:2.21355
distanza ck:0 i:43 vale=2.29213 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.22775 , best dist:2.29213
distanza ck:2 i:43 vale=2.18504 , best dist:2.22775
distanza ck:0 i:44 vale=2.27115 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.20413 , best dist:2.27115
distanza ck:2 i:44 vale=2.15602 , best dist:2.20413
distanza ck:0 i:45 vale=2.27294 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.20709 , best dist:2.27294
distanza ck:2 i:45 vale=2.16615 , best dist:2.20709
distanza ck:0 i:46 vale=2.24783 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.18212 , best dist:2.24783
distanza ck:2 i:46 vale=2.13693 , best dist:2.18212
distanza ck:0 i:47 vale=2.26499 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.19769 , best dist:2.26499
distanza ck:2 i:47 vale=2.1513 , best dist:2.19769
distanza ck:0 i:48 vale=2.25249 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.1793 , best dist:2.25249
distanza ck:2 i:48 vale=2.13174 , best dist:2.1793
distanza ck:0 i:49 vale=2.25489 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.1905 , best dist:2.25489
distanza ck:2 i:49 vale=2.15604 , best dist:2.1905
distanza ck:0 i:50 vale=2.27824 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.21221 , best dist:2.27824
distanza ck:2 i:50 vale=2.1778 , best dist:2.21221
distanza ck:0 i:51 vale=2.27987 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.21659 , best dist:2.27987
distanza ck:2 i:51 vale=2.17315 , best dist:2.21659
distanza ck:0 i:52 vale=2.26862 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.20505 , best dist:2.26862
distanza ck:2 i:52 vale=2.16807 , best dist:2.20505
distanza ck:0 i:53 vale=2.29111 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.21429 , best dist:2.29111
distanza ck:2 i:53 vale=2.16355 , best dist:2.21429
distanza ck:0 i:54 vale=2.24049 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.17054 , best dist:2.24049
distanza ck:2 i:54 vale=2.13335 , best dist:2.17054
distanza ck:0 i:55 vale=2.27178 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.2031 , best dist:2.27178
distanza ck:2 i:55 vale=2.16067 , best dist:2.2031
distanza ck:0 i:56 vale=2.24967 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.18793 , best dist:2.24967
distanza ck:2 i:56 vale=2.14829 , best dist:2.18793
distanza ck:0 i:57 vale=2.26588 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.19537 , best dist:2.26588
distanza ck:2 i:57 vale=2.15259 , best dist:2.19537
distanza ck:0 i:58 vale=2.25719 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.19369 , best dist:2.25719
distanza ck:2 i:58 vale=2.15432 , best dist:2.19369
distanza ck:0 i:59 vale=2.27107 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.20161 , best dist:2.27107
distanza ck:2 i:59 vale=2.15728 , best dist:2.20161
fine step assegnazione it1
2d_st_regk/vicini_8: kmeans execution completed in 1 iterations (max=25), time (reg-kmeans jb, distnza ST no Kron):205.296s
regolarizza centroidi iniziali
step assegnazione it0
distanza ck:0 i:0 vale=1.9008 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.29993 , best dist:1.9008
distanza ck:2 i:0 vale=2.33123 , best dist:1.9008
distanza ck:0 i:1 vale=2.26006 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.307 , best dist:2.26006
distanza ck:2 i:1 vale=2.34555 , best dist:2.26006
distanza ck:0 i:2 vale=2.23872 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.28082 , best dist:2.23872
distanza ck:2 i:2 vale=2.32725 , best dist:2.23872
distanza ck:0 i:3 vale=2.25526 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.27836 , best dist:2.25526
distanza ck:2 i:3 vale=2.33445 , best dist:2.25526
distanza ck:0 i:4 vale=2.23203 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.25677 , best dist:2.23203
distanza ck:2 i:4 vale=2.3158 , best dist:2.23203
distanza ck:0 i:5 vale=2.24308 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.27834 , best dist:2.24308
distanza ck:2 i:5 vale=2.31118 , best dist:2.24308
distanza ck:0 i:6 vale=2.22125 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.26001 , best dist:2.22125
distanza ck:2 i:6 vale=2.3107 , best dist:2.22125
distanza ck:0 i:7 vale=2.21211 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.2343 , best dist:2.21211
distanza ck:2 i:7 vale=2.28405 , best dist:2.21211
